,Day,mW_A,sW_A,mICU_A,sICU_A,mW_P,sW_P,mICU_P,sICU_P
123,124.0,7.73530061783894e-05,0.0007967853062088887,3.285725572150021e-05,0.00021938886626673277,1.8216700830161665e-07,7.490420183897634e-06,8.210472793136935e-08,0.0
124,125.0,5.739514514887293e-05,0.0005912066382750315,2.441267527257444e-05,0.0001630041577172025,1.3482011217029523e-07,5.543590573234748e-06,6.082720294738553e-08,0.0
125,126.0,4.255048307061477e-05,0.00043829717310422945,1.8122647232543175e-05,0.00012100545808368172,9.969838842217938e-08,4.09944074806551e-06,4.5026596538810165e-08,0.0
126,127.0,3.151891708214225e-05,0.0003246650239585567,1.34417670901046e-05,8.975108562752764e-05,7.366747465839039e-08,3.029090675541292e-06,3.330334384753899e-08,0.0
127,128.0,2.332821293184507e-05,0.00024029555940681334,9.961521985243147e-06,6.651338813558118e-05,5.439051540026964e-08,2.2364525481514583e-06,2.4612726090270927e-08,0.0
128,129.0,1.725205502862022e-05,0.00017770726670082856,7.376249829800807e-06,4.9251450981038985e-05,4.0126911953158493e-08,1.649955695885375e-06,1.8175665688102523e-08,0.0
129,130.0,1.274838092764511e-05,0.00013131655774071578,5.457477641292686e-06,3.6439753434154057e-05,2.9581403445426408e-08,1.2163410368503384e-06,1.3411739353645411e-08,0.0
130,131.0,9.413032989101225e-06,9.696035166794502e-05,4.034599575840613e-06,2.693915532779812e-05,2.1791014777483027e-08,8.960125554381929e-07,9.88893147970439e-09,0.0
131,132.0,6.944961945602193e-06,7.153764946863278e-05,2.9803454014465472e-06,1.9899869632095275e-05,1.604046064199313e-08,6.595588492091675e-07,7.2859855251644855e-09,0.0
132,133.0,5.120132094589691e-06,5.2740740850907104e-05,2.1998642041547394e-06,1.4688574043895254e-05,1.1798909150006732e-08,4.851529490452533e-07,5.364224969951789e-09,0.0
133,134.0,3.7719733057957295e-06,3.885384748324146e-05,1.6225330746168636e-06,1.0833717349421437e-05,8.67276039754479e-09,3.5661064836836424e-07,3.946484119275286e-09,0.0
134,135.0,2.7767529039325555e-06,2.8602444078184962e-05,1.195817280460436e-06,7.98452361712036e-06,6.370419512249446e-09,2.6194202644010177e-07,2.901371061499383e-09,0.0
